rideCount,loc,dayofweek,hourofday,lt,lg,condition
9,"-84.26, 33.96",Friday,4,33.96,-84.26,start
9,"-84.26, 33.96",Friday,4,33.96,-84.26,start
9,"-84.26, 33.96",Friday,4,33.96,-84.26,start
9,"-84.26, 33.96",Friday,4,33.96,-84.26,start
9,"-84.26, 33.96",Friday,4,33.96,-84.26,start
9,"-84.26, 33.96",Friday,4,33.96,-84.26,start
9,"-84.26, 33.96",Friday,4,33.96,-84.26,start
6,"-84.25, 33.94",Friday,4,33.94,-84.25,start
6,"-84.25, 33.94",Friday,4,33.94,-84.25,start
6,"-84.25, 33.94",Friday,4,33.94,-84.25,start
6,"-84.25, 33.94",Friday,4,33.94,-84.25,start
6,"-84.25, 33.94",Friday,4,33.94,-84.25,start
6,"-84.25, 33.94",Friday,4,33.94,-84.25,start
7,"-84.24, 33.95",Friday,4,33.95,-84.24,start
7,"-84.24, 33.95",Friday,4,33.95,-84.24,start
7,"-84.24, 33.95",Friday,4,33.95,-84.24,start
7,"-84.24, 33.95",Friday,4,33.95,-84.24,start
7,"-84.24, 33.95",Friday,4,33.95,-84.24,start
7,"-84.24, 33.95",Friday,4,33.95,-84.24,start
7,"-84.24, 33.95",Friday,4,33.95,-84.24,start
5,"-84.22, 33.92",Friday,4,33.92,-84.22,start
5,"-84.22, 33.92",Friday,4,33.92,-84.22,start
5,"-84.22, 33.92",Friday,4,33.92,-84.22,start
5,"-84.22, 33.92",Friday,4,33.92,-84.22,start
5,"-84.22, 33.92",Friday,4,33.92,-84.22,start
7,"-84.17, 34.06",Friday,4,34.06,-84.17,start
7,"-84.17, 34.06",Friday,4,34.06,-84.17,start
7,"-84.17, 34.06",Friday,4,34.06,-84.17,start
7,"-84.17, 34.06",Friday,4,34.06,-84.17,start
7,"-84.17, 34.06",Friday,4,34.06,-84.17,start
7,"-84.17, 34.06",Friday,4,34.06,-84.17,start
7,"-84.17, 34.06",Friday,4,34.06,-84.17,start
5,"-84.15, 33.94",Friday,4,33.94,-84.15,start
5,"-84.15, 33.94",Friday,4,33.94,-84.15,start
5,"-84.15, 33.94",Friday,4,33.94,-84.15,start
5,"-84.15, 33.94",Friday,4,33.94,-84.15,start
5,"-84.15, 33.94",Friday,4,33.94,-84.15,start
8,"-84.25, 33.94",Friday,5,33.94,-84.25,start
8,"-84.25, 33.94",Friday,5,33.94,-84.25,start
8,"-84.25, 33.94",Friday,5,33.94,-84.25,start
8,"-84.25, 33.94",Friday,5,33.94,-84.25,start
8,"-84.25, 33.94",Friday,5,33.94,-84.25,start
8,"-84.25, 33.94",Friday,5,33.94,-84.25,start
8,"-84.25, 33.94",Friday,5,33.94,-84.25,start
8,"-84.25, 33.94",Friday,5,33.94,-84.25,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
10,"-84.22, 33.92",Friday,5,33.92,-84.22,start
5,"-84.16, 33.96",Friday,5,33.96,-84.16,start
5,"-84.16, 33.96",Friday,5,33.96,-84.16,start
5,"-84.16, 33.96",Friday,5,33.96,-84.16,start
5,"-84.16, 33.96",Friday,5,33.96,-84.16,start
5,"-84.16, 33.96",Friday,5,33.96,-84.16,start
9,"-84.14, 34.02",Friday,5,34.02,-84.14,start
9,"-84.14, 34.02",Friday,5,34.02,-84.14,start
9,"-84.14, 34.02",Friday,5,34.02,-84.14,start
9,"-84.14, 34.02",Friday,5,34.02,-84.14,start
9,"-84.14, 34.02",Friday,5,34.02,-84.14,start
9,"-84.14, 34.02",Friday,5,34.02,-84.14,start
9,"-84.14, 34.02",Friday,5,34.02,-84.14,start
9,"-84.14, 34.02",Friday,5,34.02,-84.14,start
9,"-84.14, 34.02",Friday,5,34.02,-84.14,start
5,"-84.27, 33.93",Friday,6,33.93,-84.27,start
5,"-84.27, 33.93",Friday,6,33.93,-84.27,start
5,"-84.27, 33.93",Friday,6,33.93,-84.27,start
5,"-84.27, 33.93",Friday,6,33.93,-84.27,start
5,"-84.27, 33.93",Friday,6,33.93,-84.27,start
6,"-84.25, 33.94",Friday,6,33.94,-84.25,start
6,"-84.25, 33.94",Friday,6,33.94,-84.25,start
6,"-84.25, 33.94",Friday,6,33.94,-84.25,start
6,"-84.25, 33.94",Friday,6,33.94,-84.25,start
6,"-84.25, 33.94",Friday,6,33.94,-84.25,start
6,"-84.25, 33.94",Friday,6,33.94,-84.25,start
6,"-84.22, 33.92",Friday,6,33.92,-84.22,start
6,"-84.22, 33.92",Friday,6,33.92,-84.22,start
6,"-84.22, 33.92",Friday,6,33.92,-84.22,start
6,"-84.22, 33.92",Friday,6,33.92,-84.22,start
6,"-84.22, 33.92",Friday,6,33.92,-84.22,start
6,"-84.22, 33.92",Friday,6,33.92,-84.22,start
5,"-84.25, 33.94",Friday,7,33.94,-84.25,start
5,"-84.25, 33.94",Friday,7,33.94,-84.25,start
5,"-84.25, 33.94",Friday,7,33.94,-84.25,start
5,"-84.25, 33.94",Friday,7,33.94,-84.25,start
5,"-84.25, 33.94",Friday,7,33.94,-84.25,start
7,"-84.18, 33.9",Friday,7,33.9,-84.18,start
7,"-84.18, 33.9",Friday,7,33.9,-84.18,start
7,"-84.18, 33.9",Friday,7,33.9,-84.18,start
7,"-84.18, 33.9",Friday,7,33.9,-84.18,start
7,"-84.18, 33.9",Friday,7,33.9,-84.18,start
7,"-84.18, 33.9",Friday,7,33.9,-84.18,start
7,"-84.18, 33.9",Friday,7,33.9,-84.18,start
8,"-84.25, 33.95",Friday,8,33.95,-84.25,start
8,"-84.25, 33.95",Friday,8,33.95,-84.25,start
8,"-84.25, 33.95",Friday,8,33.95,-84.25,start
8,"-84.25, 33.95",Friday,8,33.95,-84.25,start
8,"-84.25, 33.95",Friday,8,33.95,-84.25,start
8,"-84.25, 33.95",Friday,8,33.95,-84.25,start
8,"-84.25, 33.95",Friday,8,33.95,-84.25,start
8,"-84.25, 33.95",Friday,8,33.95,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
10,"-84.25, 33.94",Friday,8,33.94,-84.25,start
5,"-84.24, 33.94",Friday,8,33.94,-84.24,start
5,"-84.24, 33.94",Friday,8,33.94,-84.24,start
5,"-84.24, 33.94",Friday,8,33.94,-84.24,start
5,"-84.24, 33.94",Friday,8,33.94,-84.24,start
5,"-84.24, 33.94",Friday,8,33.94,-84.24,start
8,"-84.22, 33.92",Friday,8,33.92,-84.22,start
8,"-84.22, 33.92",Friday,8,33.92,-84.22,start
8,"-84.22, 33.92",Friday,8,33.92,-84.22,start
8,"-84.22, 33.92",Friday,8,33.92,-84.22,start
8,"-84.22, 33.92",Friday,8,33.92,-84.22,start
8,"-84.22, 33.92",Friday,8,33.92,-84.22,start
8,"-84.22, 33.92",Friday,8,33.92,-84.22,start
8,"-84.22, 33.92",Friday,8,33.92,-84.22,start
5,"-84.29, 33.9",Friday,9,33.9,-84.29,start
5,"-84.29, 33.9",Friday,9,33.9,-84.29,start
5,"-84.29, 33.9",Friday,9,33.9,-84.29,start
5,"-84.29, 33.9",Friday,9,33.9,-84.29,start
5,"-84.29, 33.9",Friday,9,33.9,-84.29,start
5,"-84.26, 33.95",Friday,9,33.95,-84.26,start
5,"-84.26, 33.95",Friday,9,33.95,-84.26,start
5,"-84.26, 33.95",Friday,9,33.95,-84.26,start
5,"-84.26, 33.95",Friday,9,33.95,-84.26,start
5,"-84.26, 33.95",Friday,9,33.95,-84.26,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
11,"-84.25, 33.95",Friday,9,33.95,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
16,"-84.25, 33.94",Friday,9,33.94,-84.25,start
6,"-84.22, 33.92",Friday,9,33.92,-84.22,start
6,"-84.22, 33.92",Friday,9,33.92,-84.22,start
6,"-84.22, 33.92",Friday,9,33.92,-84.22,start
6,"-84.22, 33.92",Friday,9,33.92,-84.22,start
6,"-84.22, 33.92",Friday,9,33.92,-84.22,start
6,"-84.22, 33.92",Friday,9,33.92,-84.22,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
11,"-84.21, 33.96",Friday,9,33.96,-84.21,start
5,"-84.18, 33.89",Friday,9,33.89,-84.18,start
5,"-84.18, 33.89",Friday,9,33.89,-84.18,start
5,"-84.18, 33.89",Friday,9,33.89,-84.18,start
5,"-84.18, 33.89",Friday,9,33.89,-84.18,start
5,"-84.18, 33.89",Friday,9,33.89,-84.18,start
5,"-84.05, 33.94",Friday,9,33.94,-84.05,start
5,"-84.05, 33.94",Friday,9,33.94,-84.05,start
5,"-84.05, 33.94",Friday,9,33.94,-84.05,start
5,"-84.05, 33.94",Friday,9,33.94,-84.05,start
5,"-84.05, 33.94",Friday,9,33.94,-84.05,start
6,"-84.59, 33.85",Friday,10,33.85,-84.59,start
6,"-84.59, 33.85",Friday,10,33.85,-84.59,start
6,"-84.59, 33.85",Friday,10,33.85,-84.59,start
6,"-84.59, 33.85",Friday,10,33.85,-84.59,start
6,"-84.59, 33.85",Friday,10,33.85,-84.59,start
6,"-84.59, 33.85",Friday,10,33.85,-84.59,start
6,"-84.26, 33.96",Friday,10,33.96,-84.26,start
6,"-84.26, 33.96",Friday,10,33.96,-84.26,start
6,"-84.26, 33.96",Friday,10,33.96,-84.26,start
6,"-84.26, 33.96",Friday,10,33.96,-84.26,start
6,"-84.26, 33.96",Friday,10,33.96,-84.26,start
6,"-84.26, 33.96",Friday,10,33.96,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
10,"-84.26, 33.95",Friday,10,33.95,-84.26,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
12,"-84.25, 33.95",Friday,10,33.95,-84.25,start
6,"-84.25, 33.94",Friday,10,33.94,-84.25,start
6,"-84.25, 33.94",Friday,10,33.94,-84.25,start
6,"-84.25, 33.94",Friday,10,33.94,-84.25,start
6,"-84.25, 33.94",Friday,10,33.94,-84.25,start
6,"-84.25, 33.94",Friday,10,33.94,-84.25,start
6,"-84.25, 33.94",Friday,10,33.94,-84.25,start
5,"-84.24, 33.94",Friday,10,33.94,-84.24,start
5,"-84.24, 33.94",Friday,10,33.94,-84.24,start
5,"-84.24, 33.94",Friday,10,33.94,-84.24,start
5,"-84.24, 33.94",Friday,10,33.94,-84.24,start
5,"-84.24, 33.94",Friday,10,33.94,-84.24,start
6,"-84.22, 33.93",Friday,10,33.93,-84.22,start
6,"-84.22, 33.93",Friday,10,33.93,-84.22,start
6,"-84.22, 33.93",Friday,10,33.93,-84.22,start
6,"-84.22, 33.93",Friday,10,33.93,-84.22,start
6,"-84.22, 33.93",Friday,10,33.93,-84.22,start
6,"-84.22, 33.93",Friday,10,33.93,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
14,"-84.22, 33.92",Friday,10,33.92,-84.22,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
19,"-84.21, 33.96",Friday,10,33.96,-84.21,start
5,"-84.2, 33.93",Friday,10,33.93,-84.2,start
5,"-84.2, 33.93",Friday,10,33.93,-84.2,start
5,"-84.2, 33.93",Friday,10,33.93,-84.2,start
5,"-84.2, 33.93",Friday,10,33.93,-84.2,start
5,"-84.2, 33.93",Friday,10,33.93,-84.2,start
5,"-84.2, 33.92",Friday,10,33.92,-84.2,start
5,"-84.2, 33.92",Friday,10,33.92,-84.2,start
5,"-84.2, 33.92",Friday,10,33.92,-84.2,start
5,"-84.2, 33.92",Friday,10,33.92,-84.2,start
5,"-84.2, 33.92",Friday,10,33.92,-84.2,start
8,"-84.18, 33.91",Friday,10,33.91,-84.18,start
8,"-84.18, 33.91",Friday,10,33.91,-84.18,start
8,"-84.18, 33.91",Friday,10,33.91,-84.18,start
8,"-84.18, 33.91",Friday,10,33.91,-84.18,start
8,"-84.18, 33.91",Friday,10,33.91,-84.18,start
8,"-84.18, 33.91",Friday,10,33.91,-84.18,start
8,"-84.18, 33.91",Friday,10,33.91,-84.18,start
8,"-84.18, 33.91",Friday,10,33.91,-84.18,start
5,"-84.18, 33.89",Friday,10,33.89,-84.18,start
5,"-84.18, 33.89",Friday,10,33.89,-84.18,start
5,"-84.18, 33.89",Friday,10,33.89,-84.18,start
5,"-84.18, 33.89",Friday,10,33.89,-84.18,start
5,"-84.18, 33.89",Friday,10,33.89,-84.18,start
6,"-84.16, 33.91",Friday,10,33.91,-84.16,start
6,"-84.16, 33.91",Friday,10,33.91,-84.16,start
6,"-84.16, 33.91",Friday,10,33.91,-84.16,start
6,"-84.16, 33.91",Friday,10,33.91,-84.16,start
6,"-84.16, 33.91",Friday,10,33.91,-84.16,start
6,"-84.16, 33.91",Friday,10,33.91,-84.16,start
5,"-84.27, 33.93",Friday,11,33.93,-84.27,start
5,"-84.27, 33.93",Friday,11,33.93,-84.27,start
5,"-84.27, 33.93",Friday,11,33.93,-84.27,start
5,"-84.27, 33.93",Friday,11,33.93,-84.27,start
5,"-84.27, 33.93",Friday,11,33.93,-84.27,start
8,"-84.26, 33.96",Friday,11,33.96,-84.26,start
8,"-84.26, 33.96",Friday,11,33.96,-84.26,start
8,"-84.26, 33.96",Friday,11,33.96,-84.26,start
8,"-84.26, 33.96",Friday,11,33.96,-84.26,start
8,"-84.26, 33.96",Friday,11,33.96,-84.26,start
8,"-84.26, 33.96",Friday,11,33.96,-84.26,start
8,"-84.26, 33.96",Friday,11,33.96,-84.26,start
8,"-84.26, 33.96",Friday,11,33.96,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.95",Friday,11,33.95,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
10,"-84.26, 33.94",Friday,11,33.94,-84.26,start
7,"-84.25, 33.95",Friday,11,33.95,-84.25,start
7,"-84.25, 33.95",Friday,11,33.95,-84.25,start
7,"-84.25, 33.95",Friday,11,33.95,-84.25,start
7,"-84.25, 33.95",Friday,11,33.95,-84.25,start
7,"-84.25, 33.95",Friday,11,33.95,-84.25,start
7,"-84.25, 33.95",Friday,11,33.95,-84.25,start
7,"-84.25, 33.95",Friday,11,33.95,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
17,"-84.25, 33.94",Friday,11,33.94,-84.25,start
6,"-84.24, 33.94",Friday,11,33.94,-84.24,start
6,"-84.24, 33.94",Friday,11,33.94,-84.24,start
6,"-84.24, 33.94",Friday,11,33.94,-84.24,start
6,"-84.24, 33.94",Friday,11,33.94,-84.24,start
6,"-84.24, 33.94",Friday,11,33.94,-84.24,start
6,"-84.24, 33.94",Friday,11,33.94,-84.24,start
6,"-84.23, 33.94",Friday,11,33.94,-84.23,start
6,"-84.23, 33.94",Friday,11,33.94,-84.23,start
6,"-84.23, 33.94",Friday,11,33.94,-84.23,start
6,"-84.23, 33.94",Friday,11,33.94,-84.23,start
6,"-84.23, 33.94",Friday,11,33.94,-84.23,start
6,"-84.23, 33.94",Friday,11,33.94,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
11,"-84.23, 33.93",Friday,11,33.93,-84.23,start
9,"-84.22, 33.93",Friday,11,33.93,-84.22,start
9,"-84.22, 33.93",Friday,11,33.93,-84.22,start
9,"-84.22, 33.93",Friday,11,33.93,-84.22,start
9,"-84.22, 33.93",Friday,11,33.93,-84.22,start
9,"-84.22, 33.93",Friday,11,33.93,-84.22,start
9,"-84.22, 33.93",Friday,11,33.93,-84.22,start
9,"-84.22, 33.93",Friday,11,33.93,-84.22,start
9,"-84.22, 33.93",Friday,11,33.93,-84.22,start
9,"-84.22, 33.93",Friday,11,33.93,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
13,"-84.22, 33.92",Friday,11,33.92,-84.22,start
5,"-84.22, 33.91",Friday,11,33.91,-84.22,start
5,"-84.22, 33.91",Friday,11,33.91,-84.22,start
5,"-84.22, 33.91",Friday,11,33.91,-84.22,start
5,"-84.22, 33.91",Friday,11,33.91,-84.22,start
5,"-84.22, 33.91",Friday,11,33.91,-84.22,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
14,"-84.21, 33.96",Friday,11,33.96,-84.21,start
6,"-84.21, 33.9",Friday,11,33.9,-84.21,start
6,"-84.21, 33.9",Friday,11,33.9,-84.21,start
6,"-84.21, 33.9",Friday,11,33.9,-84.21,start
6,"-84.21, 33.9",Friday,11,33.9,-84.21,start
6,"-84.21, 33.9",Friday,11,33.9,-84.21,start
6,"-84.21, 33.9",Friday,11,33.9,-84.21,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
19,"-84.2, 33.93",Friday,11,33.93,-84.2,start
8,"-84.2, 33.92",Friday,11,33.92,-84.2,start
8,"-84.2, 33.92",Friday,11,33.92,-84.2,start
8,"-84.2, 33.92",Friday,11,33.92,-84.2,start
8,"-84.2, 33.92",Friday,11,33.92,-84.2,start
8,"-84.2, 33.92",Friday,11,33.92,-84.2,start
8,"-84.2, 33.92",Friday,11,33.92,-84.2,start
8,"-84.2, 33.92",Friday,11,33.92,-84.2,start
8,"-84.2, 33.92",Friday,11,33.92,-84.2,start
8,"-84.18, 33.95",Friday,11,33.95,-84.18,start
8,"-84.18, 33.95",Friday,11,33.95,-84.18,start
8,"-84.18, 33.95",Friday,11,33.95,-84.18,start
8,"-84.18, 33.95",Friday,11,33.95,-84.18,start
8,"-84.18, 33.95",Friday,11,33.95,-84.18,start
